Vote ID,File,Order of vote,Date,Title,Procedure,Leg/Non-Leg/Bud,Type of Vote,Voting Rule,Rapporteur,Code,Interinstitutional file number,Link,Committee responsabile,Policy area,Subject,Final vote?,Am No.,Author,RCV,Vote,Yes,No,Abs,ECR,EFD/IDG,EPP,Greens/EFA,NI,REG,S&D,The Left,ECR%,EFD/IDG%,EPP%,Greens/EFA%,NI%,REG%,S&D%,The Left%,General Majority,Right Majority,Left Majority,Consensus
7408,81,1,26.04.2021,EU/Norway Agreement: modification of concessions on all the tariff-rate quotas included in the EU Schedule CLXXV as a consequence of the United Kingdom's withdrawal from the European Union,***,Leg,Draft legislative resolution,s,Warborn,A9-0035/2021,2020/0230/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2021-0035_EN.html,Committee on International Trade,International trade,vote: consent,1.0,,0,RCV,+,686,2,5,63.0,62.0,173.0,69.0,35.0,102.0,144.0,38.0,1.016,0.849,0.951,0.932,0.614,0.944,0.935,0.927,1,0,0,0
7409,81,1,26.04.2021,EU/Honduras Voluntary Partnership Agreement,,Leg,Draft legislative resolution,s,Karlsbro,A9-0053/2021,2020/0157/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2021-0053_EN.html,Committee on International Trade,International trade,vote: consent,1.0,,0,RCV,+,632,23,38,59.0,53.0,173.0,68.0,32.0,102.0,143.0,2.0,0.952,0.726,0.951,0.919,0.561,0.944,0.929,0.049,1,0,0,0
7430,82,1,27.04.2021,European Institute of Innovation and Technology ,***I,Leg,Draft legislative resolution,s,Matias,A9-0120/2020,2019/0151/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0120_EN.html,"Committee on Industry, Research and Energy","Industry, Research & Energy",Provisional agreement,0.0,163,committee,RCV,+,663,17,19,58.0,44.0,175.0,70.0,33.0,103.0,143.0,37.0,0.935,0.603,0.962,0.946,0.579,0.954,0.929,0.902,1,0,0,0
7431,82,1,27.04.2021,Strategic Innovation Agenda of the European Institute of Innovation and Technology,***I,Leg,Draft legislative resolution,s,Carvalho,A9-0121/2020,2019/0152/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0121_EN.html,"Committee on Industry, Research and Energy","Industry, Research & Energy",Provisional agreement,0.0,162,committee,RCV,+,673,6,20,58.0,53.0,175.0,70.0,34.0,103.0,143.0,37.0,0.935,0.726,0.962,0.946,0.596,0.954,0.929,0.902,1,0,0,0
7432,82,1,27.04.2021,Union Civil Protection Mechanism,***I,Leg,Draft legislative resolution,s,Androulakis,A9-0148/2020,2020/0097/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0148_EN.html,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Provisional agreement,0.0,95,committee,RCV,+,641,44,14,57.0,27.0,175.0,70.0,29.0,103.0,143.0,37.0,0.919,0.37,0.962,0.946,0.509,0.954,0.929,0.902,1,0,0,0
7433,82,1,27.04.2021,The EU-UK Trade and Cooperation Agreement,***,Leg,Draft legislative resolution,s,Schieder/Hansen,A9-0128/2021,2020/0382/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2021-0128_EN.html,"Committee on Foreign Affairs, Committee on International Trade",Foreign & security policy,vote: consent,1.0,,0,RCV,+,660,5,32,64.0,62.0,172.0,58.0,36.0,99.0,143.0,26.0,1.032,0.849,0.945,0.784,0.632,0.917,0.929,0.634,1,0,0,0
8170,84,10,29.04.2021,Rail passengers' rights and obligations,***II,Leg,Draft legislative resolution,s,Liberadzki,A9-0045/2021,2017/0237/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0045_EN.html,Committee on Transport and Tourism,Transport & tourism,Recital 37,0.0,1D,0,RCV,-,169,512,17,0.0,5.0,1.0,71.0,13.0,5.0,36.0,38.0,0.0,0.068,0.005,0.959,0.228,0.046,0.234,0.927,0,0,0,0
8184,85,1,18.05.2021,Just Transition Fund,***I,Leg,Draft legislative resolution,s,Kefalogiannis,A9-0135/2020,2020/0006/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0135_EN.html,Committee on Regional Development,Regional development,Provisional agreement,0.0,105,committee,RCV,+,615,35,46,47.0,24.0,174.0,70.0,20.0,101.0,143.0,36.0,0.758,0.329,0.956,0.946,0.351,0.935,0.929,0.878,1,0,0,0
8186,85,1,18.05.2021,"Exchange, assistance and training programme for the protection of the euro against counterfeiting for the period 2021-2027 (Pericles IV programme): extension to the non-participating Member States",***,Leg,Draft legislative resolution,s,Daly,A9-0165/2021,2018/0219/APP,https://www.europarl.europa.eu/doceo/document/A-9-2021-0165_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: consent,1.0,,0,RCV,+,689,3,4,63.0,62.0,174.0,70.0,37.0,102.0,143.0,38.0,1.016,0.849,0.956,0.946,0.649,0.944,0.929,0.927,1,0,0,0
8187,85,1,18.05.2021,EU/Cuba Agreement: modification of concessions on all the tariff-rate quotas included in the EU Schedule CLXXV as a consequence of the United Kingdom's withdrawal from the European Union,***,Leg,Draft legislative resolution,s,Mato,A9-0129/2021,2020/0233/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2021-0129_EN.html,Committee on International Trade,International trade,vote: consent,1.0,,0,RCV,+,687,1,8,59.0,64.0,174.0,70.0,37.0,102.0,143.0,38.0,0.952,0.877,0.956,0.946,0.649,0.944,0.929,0.927,1,0,0,0
8188,85,1,18.05.2021,Protocol to the Euro-Mediterranean Association Agreement EU/Tunisia (accession of Croatia),***,Leg,Draft legislative resolution,s,Gahler,A9-0150/2021,2018/0310/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2021-0150_EN.html,Committee on International Trade,International trade,vote: consent,1.0,,0,RCV,+,608,6,82,62.0,7.0,172.0,70.0,30.0,102.0,143.0,22.0,1.0,0.096,0.945,0.946,0.526,0.944,0.929,0.537,1,0,0,0
8189,85,1,18.05.2021,Protocol to the EU/Central America Association Agreement (accession of Croatia),***,Leg,Draft legislative resolution,s,Karski,A9-0148/2021,2020/0024/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2021-0148_EN.html,Committee on International Trade,International trade,vote: consent,1.0,,0,RCV,+,635,5,56,63.0,32.0,174.0,70.0,31.0,102.0,143.0,20.0,1.016,0.438,0.956,0.946,0.544,0.944,0.929,0.488,1,0,0,0
8190,85,1,18.05.2021,Agreement EU/USA/Iceland/Norway: Time Limitations on Arrangements for the Provision of Aircraft with Crew,***,Leg,Draft legislative resolution,s,Grapini,A9-0125/2021,2019/0126/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2021-0125_EN.html,Committee on International Trade,International trade,vote: consent,1.0,,0,RCV,+,654,30,12,63.0,44.0,174.0,70.0,32.0,102.0,143.0,26.0,1.016,0.603,0.956,0.946,0.561,0.944,0.929,0.634,1,0,0,0
8626,87,19,20.05.2021,The Aarhus Regulation,***I,Leg,Draft legislative resolution,s,Doleschal,A9-0152/2021,2020/0289/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0152_EN.html,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Vote: Commission proposal,1.0,,0,RCV,+,553,62,78,2.0,0.0,170.0,71.0,30.0,101.0,142.0,37.0,0.032,0.0,0.934,0.959,0.526,0.935,0.922,0.902,0,0,1,0
8728,90,2,09.06.2021,Transitional provisions in order to address the impact of COVID-19 crisis (amendment of Regulation (EU) 2016/1628),***I,Leg,Draft legislative resolution,s,0,C9-0185/2021,2021/0129/COD,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?lang=en&reference=2021/0129(COD),"Committee on the Environment, Public Health and Food Safety",Environment & public health,Vote: Commission proposal,,,0,RCV,+,647,28,17,62.0,61.0,171.0,68.0,33.0,103.0,142.0,7.0,1.0,0.836,0.94,0.919,0.579,0.954,0.922,0.171,1,0,0,0
8729,88,1,07.06.2021,ETIAS consequential amendments: police and judicial cooperation,***I,Leg,Draft legislative resolution,s,Lenaers,A9-0254/2020,2019/0001/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0254_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Provisional agreement,0.0,42,committee,RCV,+,437,120,138,61.0,63.0,173.0,0.0,32.0,101.0,7.0,0.0,0.984,0.863,0.951,0.0,0.561,0.935,0.045,0.0,0,1,0,0
8730,88,1,07.06.2021,ETIAS consequential amendments: borders and visa,***I,Leg,Draft legislative resolution,s,Lenaers,A9-0255/2020,2019/0002/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0255_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Provisional agreement,0.0,66,committee,RCV,+,435,119,141,61.0,63.0,173.0,1.0,32.0,99.0,6.0,0.0,0.984,0.863,0.951,0.014,0.561,0.917,0.039,0.0,0,1,0,0
9256,92,1,23.06.2021,Conservation and enforcement measures applicable in the Regulatory Area of the Northwest Atlantic Fisheries Organisation (NAFO),***I,Leg,Draft legislative resolution,s,Carvalhais,A9-0220/2020,2020/0095/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0220_EN.html,Committee on Fisheries,Fisheries,Provisional agreement,0.0,18,committee,RCV,+,674,2,17,64.0,54.0,170.0,71.0,35.0,102.0,141.0,37.0,1.032,0.74,0.934,0.959,0.614,0.944,0.916,0.902,1,0,0,0
9257,92,1,23.06.2021,Cross-border payments in the Union (codification),***I,Leg,Draft legislative resolution,s,Melchior,A9-0202/2021,2020/0145/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0202_EN.html,Committee on Legal Affairs,Legal affairs,single vote,1.0,,0,RCV,+,670,1,22,64.0,47.0,170.0,71.0,35.0,103.0,141.0,39.0,1.032,0.644,0.934,0.959,0.614,0.954,0.916,0.951,1,0,0,0
9262,92,1,23.06.2021,Regulations and general conditions governing the performance of the Ombudsman’s duties,***,Leg,Draft legislative resolution,s,Rangel,A9-0174/2021,2019/0900/APP,https://www.europarl.europa.eu/doceo/document/A-9-2021-0174_EN.html,Committee on Constitutional Affairs,Constitutional and inter-institutional affairs,vote: resolution (as a whole),1.0,,0,RCV,+,623,9,61,16.0,53.0,165.0,71.0,35.0,103.0,141.0,39.0,0.258,0.726,0.907,0.959,0.614,0.954,0.916,0.951,0,0,0,0
9263,92,1,23.06.2021,EU/Thailand Agreement: modification of concessions on all the tariff-rate quotas included in the EU Schedule CLXXV as a consequence of the United Kingdom's withdrawal from the European Union,***,Leg,Draft legislative resolution,s,Hautala,A9-0180/2021,2021/0003/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2021-0180_EN.html,Committee on International Trade,International trade,vote: consent,1.0,,0,RCV,+,638,49,6,64.0,20.0,170.0,71.0,32.0,103.0,141.0,37.0,1.032,0.274,0.934,0.959,0.561,0.954,0.916,0.902,1,0,0,0
9264,92,1,23.06.2021,EU/Indonesia Agreement: modification of concessions on all the tariff-rate quotas included in the EU Schedule CLXXV as a consequence of the United Kingdom's withdrawal from the European Union,***,Leg,Draft legislative resolution,s,Hautala,A9-0182/2021,2021/0044/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2021-0182_EN.html,Committee on International Trade,International trade,vote: consent,1.0,,0,RCV,+,685,3,5,64.0,63.0,170.0,71.0,36.0,103.0,141.0,37.0,1.032,0.863,0.934,0.959,0.632,0.954,0.916,0.902,1,0,0,0
9265,92,1,23.06.2021,EU/Argentina Agreement: modification of concessions on all the tariff-rate quotas included in the EU Schedule CLXXV as a consequence of the United Kingdom's withdrawal from the European Union,***,Leg,Draft legislative resolution,s,Cañas,A9-0175/2021,2021/0054/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2021-0175_EN.html,Committee on International Trade,International trade,vote: consent,1.0,,0,RCV,+,604,52,37,64.0,20.0,170.0,71.0,30.0,103.0,141.0,5.0,1.032,0.274,0.934,0.959,0.526,0.954,0.916,0.122,1,0,0,0
9418,93,1,06.07.2021,Use of technologies for the processing of data for the purpose of combating online child sexual abuse (temporary derogation from Directive 2002/58/EC),***I,Leg,Draft legislative resolution,s,Sippel,A9-0258/2020,2020/0259/COD,https://www.europarl.europa.eu/doceo/document/A-9-2020-0258_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Provisional agreement,0.0,39,committee,RCV,+,537,133,24,59.0,50.0,173.0,4.0,28.0,93.0,129.0,1.0,0.952,0.685,0.951,0.054,0.491,0.861,0.838,0.024,1,1,0,0
9419,93,1,06.07.2021,Recognition of third countries certificates in inland navigation,***I,Leg,Draft legislative resolution,s,Ameriks,A9-0210/2021,2021/0039/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0210_EN.html,Committee on Transport and Tourism,Transport & tourism,single vote,1.0,,0,RCV,+,646,24,25,63.0,27.0,173.0,69.0,30.0,103.0,142.0,39.0,1.016,0.37,0.951,0.932,0.526,0.954,0.922,0.951,1,0,0,0
9421,93,1,06.07.2021,European Union Agency for Fundamental Rights,***,Leg,Draft legislative resolution,s,Mandl,A9-0227/2021,2020/0112/APP,https://www.europarl.europa.eu/doceo/document/A-9-2021-0227_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: consent,1.0,,0,RCV,+,546,69,79,8.0,0.0,173.0,69.0,16.0,103.0,142.0,35.0,0.129,0.0,0.951,0.932,0.281,0.954,0.922,0.854,0,0,1,0
9422,93,1,06.07.2021,Interbus agreement: Protocol on international regular and special regular carriage of passengers by coach and bus,***,Leg,Draft legislative resolution,s,Grapini,A9-0176/2021,2020/0258/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2021-0176_EN.html,Committee on Transport and Tourism,Transport & tourism,vote: consent,1.0,,0,RCV,+,613,29,53,60.0,1.0,173.0,69.0,30.0,103.0,142.0,35.0,0.968,0.014,0.951,0.932,0.526,0.954,0.922,0.854,1,0,0,0
9441,93,1,06.07.2021,Internal Security Fund,***II,Leg,Draft legislative resolution,s,Hohlmeier,A9-0221/2021,2018/0250/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0221_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Rejection,0.0,"1=
2=","The Left, Greens/ EFA",RCV,-,132,558,4,0.0,11.0,0.0,69.0,12.0,3.0,0.0,37.0,0.0,0.151,0.0,0.932,0.211,0.028,0.0,0.902,0,0,0,0
9486,93,1,06.07.2021,"European Maritime, Fisheries and Aquaculture Fund",***II,Leg,Draft legislative resolution,s,Mato,A9-0222/2021,2018/0210/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0222_EN.html,Committee on Fisheries,Fisheries,Rejection,1.0,,Greens/ EFA,RCV,-,143,516,35,4.0,11.0,7.0,65.0,13.0,2.0,8.0,33.0,0.065,0.151,0.038,0.878,0.228,0.019,0.052,0.805,0,0,0,0
9565,93,1,06.07.2021,Connecting Europe Facility,***II,Leg,Draft legislative resolution,s,Virkkunen/Marinescu/Riquet,A9-0219/2021,2018/0228/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0219_EN.html,"Committee on Industry, Research and Energy/Committee on Transport and Tourism","Industry, Research & Energy",Rejection,0.0,1,Greens/ EFA,RCV,-,114,518,58,3.0,1.0,1.0,64.0,8.0,4.0,4.0,29.0,0.048,0.014,0.005,0.865,0.14,0.037,0.026,0.707,0,0,0,0
9566,94,1,07.07.2021,Measures necessary for the implementation of the Protocol on the financial consequences of the expiry of the ECSC Treaty and on the Research Fund for Coal and Steel,***,Leg,Draft legislative resolution,s,Van Overtveldt,A9-0229/2021,2020/0142/APP,https://www.europarl.europa.eu/doceo/document/A-9-2021-0229_EN.html,Committee on Budgets,Budget,vote: consent,1.0,,0,RCV,+,627,40,29,59.0,45.0,174.0,67.0,35.0,103.0,143.0,1.0,0.952,0.616,0.956,0.905,0.614,0.954,0.929,0.024,1,0,0,0
9568,94,1,07.07.2021,Visa Information System (VIS): visa processing,***II,Leg,Draft legislative resolution,s,Rangel,A9-0207/2021,2018/0152A/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0207_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Rejection,0.0,1,The Left,RCV,-,114,578,4,0.0,2.0,0.0,66.0,8.0,1.0,1.0,36.0,0.0,0.027,0.0,0.892,0.14,0.009,0.006,0.878,0,0,0,0
9569,94,1,07.07.2021,Visa Information System (VIS): conditions for accessing other EU information systems for VIS,***II,Leg,Draft legislative resolution,s,Rangel,A9-0208/2021,2018/0152B/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0208_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Rejection,0.0,1,The Left,RCV,-,113,577,6,0.0,2.0,0.0,66.0,8.0,1.0,0.0,36.0,0.0,0.027,0.0,0.892,0.14,0.009,0.0,0.878,0,0,0,0
9574,94,1,07.07.2021,Integrated Border Management Fund: Instrument for Financial Support for Border Management and Visa Policy 2021-2027,***II,Leg,Draft legislative resolution,s,Fajon,A9-0220/2021,2018/0249/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0220_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Rejection,0.0,1,The Left,RCV,-,84,496,111,3.0,37.0,0.0,2.0,11.0,0.0,0.0,31.0,0.048,0.507,0.0,0.027,0.193,0.0,0.0,0.756,0,0,0,0
9741,96,1,13.09.2021,Community plant variety rights: extension of the term for certain varieties,***I,Leg,Draft legislative resolution,s,Ruissen,A9-0171/2021,2021/0019/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0171_EN.html,Committee on Agriculture and Rural Development,Agriculture,Provisional agreement,0.0,1,committee,RCV,+,641,38,8,38.0,63.0,173.0,65.0,35.0,102.0,140.0,25.0,0.613,0.863,0.951,0.878,0.614,0.944,0.909,0.61,0,0,0,0
9780,98,1,15.09.2021,Brexit Adjustment Reserve,***I,Leg,Draft legislative resolution,s,Arimont,A9-0178/2021,2020/0380/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0178_EN.html,Committee on Regional Development,Regional development,Provisional agreement,0.0,107,committee,RCV,+,652,32,11,60.0,51.0,161.0,68.0,36.0,97.0,142.0,37.0,0.968,0.699,0.885,0.919,0.632,0.898,0.922,0.902,1,0,0,0
9783,98,1,15.09.2021,Instrument for pre-accession assistance (IPA III) 2021–2027,***II,Leg,Draft legislative resolution,s,Picula/Zovko,A9-0266/2021,2018/0247/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0266_EN.html,Committee on Foreign Affairs,Foreign & security policy,Rejection,0.0,1,ID,RCV,-,94,577,19,17.0,64.0,0.0,0.0,11.0,1.0,1.0,0.0,0.274,0.877,0.0,0.0,0.193,0.009,0.006,0.0,0,0,0,0
9885,98,1,15.09.2021,Visa Facilitation Agreement between the EU and Cabo Verde,***,Leg,Draft legislative resolution,s,López Aguilar,A9-0264/2021,2020/0319/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2021-0264_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: consent,1.0,,0,RCV,+,533,107,47,58.0,23.0,173.0,3.0,26.0,101.0,139.0,10.0,0.935,0.315,0.951,0.041,0.456,0.935,0.903,0.244,1,0,0,0
9890,98,1,15.09.2021,EU-Korea agreement: certain aspects of air services,***,Leg,Draft legislative resolution,s,Riquet,A9-0251/2021,2019/0044/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2021-0251_EN.html,Committee on Transport and Tourism,Transport & tourism,vote: consent,1.0,,0,RCV,+,679,6,3,63.0,63.0,173.0,68.0,36.0,102.0,140.0,34.0,1.016,0.863,0.951,0.919,0.632,0.944,0.909,0.829,1,0,0,0
10039,100,1,05.10.2021,Sustainable Fisheries Partnership Agreement EU/Greenland and Denmark,***,Leg,Draft legislative resolution,s,Karleskind,A9-0233/2021,2021/0037/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2021-0233_EN.html,Committee on Fisheries,Fisheries,vote: consent,1.0,,0,RCV,+,603,16,72,59.0,7.0,173.0,68.0,27.0,103.0,139.0,27.0,0.952,0.096,0.951,0.919,0.474,0.954,0.903,0.659,1,0,0,0
10602,105,1,21.10.2021,"Amending Regulation (EU) 2016/794, as regards Europol’s cooperation with private parties, the processing of personal data by Europol in support of criminal investigations, and Europol’s role on research and innovation",***I,Leg,Draft legislative resolution,s,Zarzalejos,A9-0290/2021,2020/0349/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0290_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Committee decision to enter negotiations,1.0,,0,RCV,+,538,151,7,59.0,42.0,172.0,0.0,25.0,101.0,138.0,0.0,0.952,0.575,0.945,0.0,0.439,0.935,0.896,0.0,1,0,0,0
10603,105,1,21.10.2021,"Amending Regulation (EU) 2018/1862 on the establishment, operation and use of the Schengen Information System (SIS) in the field of police cooperation and judicial cooperation in criminal matters as regards the entry of alerts by Europol",***I,Leg,Draft legislative resolution,s,Zarzalejos,A9-0287/2021,2020/0350/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0287_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Committee decision to enter negotiations,1.0,,0,RCV,+,545,147,4,61.0,43.0,172.0,0.0,26.0,101.0,140.0,1.0,0.984,0.589,0.945,0.0,0.456,0.935,0.909,0.024,1,0,0,0
10708,106,1,11.11.2021,European Partnership on Metrology,***I,Leg,Draft legislative resolution,s,Carvalho,A9-0242/2021,A9-0242/2021,https://www.europarl.europa.eu/doceo/document/A-9-2021-0242_EN.html,"Committee on Industry, Research and Energy","Industry, Research & Energy",Provisional agreement,0.0,74,committee,RCV,+,536,5,4,41.0,50.0,135.0,53.0,27.0,85.0,111.0,34.0,0.661,0.685,0.742,0.716,0.474,0.787,0.721,0.829,1,0,0,0
10709,106,1,11.11.2021,European Union Agency for Asylum,***I,Leg,Draft legislative resolution,s,Yoncheva,A8-0392/2016,2016/0131/COD,https://www.europarl.europa.eu/doceo/document/A-8-2016-0392_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Provisional agreement,0.0,100,committee,RCV,+,396,92,73,0.0,0.0,131.0,53.0,8.0,85.0,115.0,4.0,0.0,0.0,0.72,0.716,0.14,0.787,0.747,0.098,0,0,0,0
10711,106,1,11.11.2021,EU/Australia Agreement: modification of concessions on all the tariff-rate quotas included in the EU Schedule CLXXV,***,Leg,Draft legislative resolution,s,Caspary,A9-0306/2021,2021/0029/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2021-0306_EN.html,Committee on International Trade,International trade,vote: consent,1.0,,0,RCV,+,451,53,62,48.0,16.0,134.0,41.0,22.0,68.0,115.0,7.0,0.774,0.219,0.736,0.554,0.386,0.63,0.747,0.171,1,0,0,0
10756,107,1,23.11.2021,Insolvency proceedings: replacing Annexes A and B to the Regulation,***I,Leg,Draft legislative resolution,s,Vázquez Lázara,A9-0293/2021,2021/0118/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0293_EN.html,Committee on Legal Affairs,Legal affairs,single vote,1.0,,0,RCV,+,671,4,13,61.0,54.0,174.0,70.0,37.0,99.0,138.0,38.0,0.984,0.74,0.956,0.946,0.649,0.917,0.896,0.927,1,0,0,0
10757,107,1,23.11.2021,Integrated farm statistics: Union contribution under the MFF for the years 2021 to 2027,***I,Leg,Draft legislative resolution,s,Terras,A9-0310/2021,2021/0270/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0310_EN.html,Committee on Agriculture and Rural Development,Agriculture,single vote,1.0,,0,RCV,+,669,17,2,60.0,54.0,174.0,70.0,36.0,100.0,137.0,38.0,0.968,0.74,0.956,0.946,0.632,0.926,0.89,0.927,1,0,0,0
10758,107,1,23.11.2021,Packaged retail and insurance-based investment products (PRIIPs): key information documents. Extension of the transitional arrangement,***I,Leg,Draft legislative resolution,s,Fernández,A9-0297/2021,2021/0215/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0297_EN.html,Committee on Economic and Monetary Affairs,Economic & monetary affairs,single vote,1.0,,0,RCV,+,608,29,51,61.0,32.0,174.0,70.0,28.0,100.0,138.0,5.0,0.984,0.438,0.956,0.946,0.491,0.926,0.896,0.122,1,0,0,0
10759,107,1,23.11.2021,Undertakings for collective investment in transferable securities (UCITS): the use of key information documents,***I,Leg,Draft legislative resolution,s,Fernández,A9-0301/2021,2021/0219/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0301_EN.html,Committee on Economic and Monetary Affairs,Economic & monetary affairs,single vote,1.0,,0,RCV,+,609,6,73,61.0,33.0,174.0,70.0,28.0,100.0,138.0,5.0,0.984,0.452,0.956,0.946,0.491,0.926,0.896,0.122,1,0,0,0
10855,109,1,25.11.2021,Adequate minimum wages in the European Union,***I,Leg,Draft legislative resolution,s,Radtke/Jongerius,A9-0325/2021,2020/0310/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0325_EN.html,Committee on Employment and Social Affairs,Employment & Social Affairs,Vote: decision to enter into interinstitutional negotiations,1.0,,0,RCV,+,443,192,58,11.0,24.0,78.0,64.0,33.0,72.0,131.0,30.0,0.177,0.329,0.429,0.865,0.579,0.667,0.851,0.732,0,0,1,0
10910,110,1,13.12.2021,Union tariff rate quota for high quality beef from Paraguay,***I,Leg,Draft legislative resolution,s,Cañas,A9-0333/2021,2021/0146/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0333_EN.html,Committee on International Trade,International trade,2021/0146/COD,1.0,,0,RCV,+,562,6,121,64.0,62.0,172.0,1.0,31.0,100.0,131.0,1.0,1.032,0.849,0.945,0.014,0.544,0.926,0.851,0.024,1,1,0,0
10914,111,1,14.12.2021,Joint investigation teams: alignment with Union rules on the protection of personal data,***I,Leg,Draft legislative resolution,s,Lenaers,A9-0236/2021,2021/0008/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0236_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Provisional agreement,0.0,1,committee,RCV,+,669,22,6,61.0,47.0,175.0,69.0,34.0,102.0,143.0,38.0,0.984,0.644,0.962,0.932,0.596,0.944,0.929,0.927,1,0,0,0
10915,111,1,14.12.2021,European Investigation Order in criminal matters: alignment with Union rules on the protection of personal data,***I,Leg,Draft legislative resolution,s,Kaljurand,A9-0237/2021,2021/0009/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0237_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Provisional agreement,0.0,1,committee,RCV,+,673,16,8,64.0,48.0,175.0,69.0,34.0,102.0,143.0,38.0,1.032,0.658,0.962,0.932,0.596,0.944,0.929,0.927,1,0,0,0
10921,111,1,14.12.2021,EU-US air transport agreement,***,Leg,Draft legislative resolution,s,Grapini,A9-0335/2021,2010/0112/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2021-0335_EN.html,Committee on Transport and Tourism,Transport & tourism,vote: consent,1.0,,0,RCV,+,658,9,30,64.0,62.0,175.0,69.0,36.0,102.0,143.0,7.0,1.032,0.849,0.962,0.932,0.632,0.944,0.929,0.171,1,0,0,0
10922,111,1,14.12.2021,EC/Gabon Fisheries Partnership Agreement: Implementing Protocol,***,Leg,Draft legislative resolution,s,Bilbao Barandica,A9-0316/2021,2021/0127/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2021-0316_EN.html,Committee on Fisheries,Fisheries,vote: consent,1.0,,0,RCV,+,478,148,71,60.0,3.0,174.0,0.0,15.0,100.0,125.0,1.0,0.968,0.041,0.956,0.0,0.263,0.926,0.812,0.024,1,0,0,0
