Vote ID,File,Order of vote,Date,O'clock,Title,Title_Ro,Title_Fr,Title_German,Title_Polski,Procedure,Leg/Non-Leg/Bud,Type of Vote,Voting Rule,Rapporteur,Code,interinstitutional file number,Link,Committee responsabile,De/Policy area,Subject,Subject_ro,Subject_fr,Subject_ger,Subject_pl,"Final 
vote?",Am No.,Author,RCV,Vote,Yeas,No,Abs
277,44.0,8.0,17.09.2015,,"Council Decision establishing provisional measures in the area of international protection for the benefit of Italy, Greece and Hungary",,,,,*,Leg,Proposal for a decision,s,0,C8-0271/2015,2015/0209/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=AGENDA&reference=20150917&secondRef=SIT&language=EN,0,Foreign & security policy,Recital 26,,,,,0.0,4,EFDD,RCV,-,87,448,22
278,44.0,9.0,17.09.2015,,"Council Decision establishing provisional measures in the area of international protection for the benefit of Italy, Greece and Hungary",,,,,*,Leg,Proposal for a decision,s,0,C8-0271/2015,2015/0209/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=AGENDA&reference=20150917&secondRef=SIT&language=EN,0,Foreign & security policy,vote: Commission proposal,,,,,1.0,,0,RCV,+,370,134,52
279,44.0,10.0,17.09.2015,,"Council Decision establishing provisional measures in the area of international protection for the benefit of Italy, Greece and Hungary",,,,,*,Leg,Draft legislative resolution,s,0,C8-0271/2015,2015/0209/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=AGENDA&reference=20150917&secondRef=SIT&language=EN,0,Foreign & security policy,vote: legislative resolution,,,,,1.0,,0,RCV,+,372,124,54
280,127.0,1.0,17.05.2017,,Mobilisation of the European Globalisation Adjustment Fund: application EGF/2016/008 FI/Nokia Network Systems,,,,,,Bud,Motion for resolution,q,Sarvamaa,A8-0196/2017,2017/2058/BUD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0196&language=EN,Committee on Budgets,Budget,single vote,,,,,1.0,,0,RCV,+,554,70,8
281,127.0,1.0,17.05.2017,,Annual report 2014 on subsidiarity and proportionality,,,,,,Non,Motion for resolution,s,Karim,A8-0114/2017,2015/2283/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0114&language=EN,Committee on Legal Affairs,Legal affairs,single vote,,,,,1.0,,0,RCV,+,545,25,90
282,127.0,1.0,17.05.2017,,FinTech: the influence of technology on the future of the financial sector ,,,,,,Non,Motion for resolution,s,van Nieuwenhuizen,A8-0176/2017,2016/2243/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0176&language=EN,Committee on Economic and Monetary Affairs,Economic & monetary affairs,single vote,,,,,1.0,,0,RCV,+,544,107,14
283,127.0,1.0,17.05.2017,,Automated data exchange with regard to vehicle registration data in Croatia,,,,,*,Leg,Draft legislative resolution,s,Moraes,A8-0171/2017,2017/0801/CNS,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2017-0171&language=EN,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: draft Council decision,,,,,1.0,,0,RCV,+,592,69,15
284,127.0,1.0,17.05.2017,,"Objection to Commission Delegated Regulation amending Delegated Regulation (EU) 2016/1675, as regards deleting Guyana from the table in point I of the Annex and adding Ethiopia to that table",,,,,,Non,Motion for resolution,q,0,B8-0294/2017,2017/2634/DEA,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2017-0294&language=EN,0,"Civil liberties, justice & home affairs",vote: resolution,,,,,1.0,,0,RCV,+,392,80,207
285,127.0,1.0,17.05.2017,,Objection pursuant to Rule 106: GMO cotton GHB119 ,,,,,,Non,Motion for resolution,s,Staes/Balas/Boylan/Evi/Mazuronis/Pietikäinen,B8-0293/2017,2017/2675/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2017-0293&language=EN,"Committee on the Environment, Public Health and Food Safety ",Environment & public health,vote: resolution,,,,,1.0,,0,RCV,+,425,230,27
286,127.0,1.0,17.05.2017,,Objection pursuant to Rule 106: GMO maize DAS-40278-9,,,,,,Non,Motion for resolution,s,Staes/Balas/Boylan/Evi/Mazuronis/Pietikäinen,B8-0292/2017,2017/2674/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2017-0292&language=EN,"Committee on the Environment, Public Health and Food Safety ",Environment & public health,vote: resolution,,,,,1.0,,0,RCV,+,435,216,34
287,127.0,1.0,17.05.2017,,Situation in Hungary,,,,,,Non,Motion for resolution,s,0,B8-0295/2017,2017/2656/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2017-0295&language=EN,0,"Civil liberties, justice & home affairs",Paragraph 2,,,,,0.0,5,ENF,RCV,-,77,570,19
288,127.0,2.0,17.05.2017,,Situation in Hungary,,,,,,Non,Motion for resolution,s,0,B8-0295/2017,2017/2656/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2017-0295&language=EN,0,"Civil liberties, justice & home affairs",After paragraph 2,,,,,0.0,1,ECR,RCV,-,152,521,8
289,127.0,3.0,17.05.2017,,Situation in Hungary,,,,,,Non,Motion for resolution,s,0,B8-0295/2017,2017/2656/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2017-0295&language=EN,0,"Civil liberties, justice & home affairs",Paragraph 3,,,,,0.0,6,ENF,RCV,-,85,520,58
290,127.0,4.0,17.05.2017,,Situation in Hungary,,,,,,Non,Motion for resolution,s,0,B8-0295/2017,2017/2656/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2017-0295&language=EN,0,"Civil liberties, justice & home affairs",Paragraph 7,,,,,0.0,,original text,RCV,+,342,303,38
291,127.0,5.0,17.05.2017,,Situation in Hungary,,,,,,Non,Motion for resolution,s,0,B8-0295/2017,2017/2656/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2017-0295&language=EN,0,"Civil liberties, justice & home affairs",vote: resolution,,,,,1.0,,,RCV,+,393,221,64
292,127.0,1.0,17.05.2017,,Motions for resolutions - European Qualifications Framework for lifelong learning,,,,,,Non,Motion for resolution,s,0,B8-0298/2017,2016/2798/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2017-0298&language=EN,0,Employment & social affairs,Paragraph 1,,,,,0.0,9,ENF,RCV,-,76,604,8
293,127.0,2.0,17.05.2017,,Motions for resolutions - European Qualifications Framework for lifelong learning,,,,,,Non,Motion for resolution,s,0,B8-0298/2017,2016/2798/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2017-0298&language=EN,0,Employment & social affairs,Paragraph 6,,,,,0.0,12,ENF,RCV,-,62,555,70
294,127.0,3.0,17.05.2017,,Motions for resolutions - European Qualifications Framework for lifelong learning,,,,,,Non,Motion for resolution,s,0,B8-0298/2017,2016/2798/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2017-0298&language=EN,0,Employment & social affairs,Paragraph 7,,,,,0.0,13,ENF,RCV,-,51,530,24
295,127.0,4.0,17.05.2017,,Motions for resolutions - European Qualifications Framework for lifelong learning,,,,,,Non,Motion for resolution,s,0,B8-0298/2017,2016/2798/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2017-0298&language=EN,0,Employment & social affairs,Paragraph 26,,,,,0.0,,original text,RCV,+,530,71,89
296,127.0,5.0,17.05.2017,,Motions for resolutions - European Qualifications Framework for lifelong learning,,,,,,Non,Motion for resolution,s,0,B8-0298/2017,2016/2798/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2017-0298&language=EN,0,Employment & social affairs,Recital A,,,,,0.0,1,ENF,RCV,-,63,615,10
297,127.0,6.0,17.05.2017,,Motions for resolutions - European Qualifications Framework for lifelong learning,,,,,,Non,Motion for resolution,s,0,B8-0298/2017,2016/2798/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2017-0298&language=EN,0,Employment & social affairs,Recital B ,,,,,0.0,2,ENF,RCV,-,55,612,16
298,127.0,7.0,17.05.2017,,Motions for resolutions - European Qualifications Framework for lifelong learning,,,,,,Non,Motion for resolution,s,0,B8-0298/2017,2016/2798/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2017-0298&language=EN,0,Employment & social affairs,Recital G ,,,,,0.0,,Original text,RCV,+,592,44,56
299,127.0,8.0,17.05.2017,,Motions for resolutions - European Qualifications Framework for lifelong learning,,,,,,Non,Motion for resolution,s,0,B8-0298/2017,2016/2798/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2017-0298&language=EN,0,Employment & social affairs,Recital H,,,,,0.0,6,ENF,RCV,-,62,604,13
300,226.0,1.0,17.04.2019,,"Interpretation of Rule 32(5), first subparagraph, second indent of the Rules of Procedure",,,,,,Non,Motion for resolution,s,0,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190417+SIT+DOC+XML+V0//EN&language=EN,Committee on Constitutional Affairs,Constitutional and inter-institutional affairs,vote: interpretation ,,,,,1.0,,0,RCV,+,415,226,8
301,226.0,1.0,17.04.2019,,Protocol to the EU-Denmark Agreement on the criteria and mechanisms for establishing the State responsible for examining a request for asylum and 'Eurodac',,,,,***,Leg,Draft legislative resolution,s,Corrao,A8-0196/2019,2018/0423/NLE,http://www.europarl.europa.eu/doceo/document/A-8-2019-0196_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: consent,,,,,1.0,,0,RCV,+,588,52,17
302,226.0,1.0,17.04.2019,,Establishing Horizon Europe – laying down its rules for participation and dissemination,,,,,***I,Leg,Draft legislative resolution,s,Nica,A8-0401/2018,2018/0224/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0401_EN.html?redirect,"Committee on Industry, Research and Energy","Industry, research & energy","Article 6, paragraph 1",,,,,0.0,208,EUL/NGL ,RCV,-,53,586,22
303,226.0,2.0,17.04.2019,,Establishing Horizon Europe – laying down its rules for participation and dissemination,,,,,***I,Leg,Draft legislative resolution,s,Nica,A8-0401/2018,2018/0224/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0401_EN.html?redirect,"Committee on Industry, Research and Energy","Industry, research & energy","Article 6, paragraph 7",,,,,0.0,209,EUL/NGL ,RCV,-,49,575,34
304,226.0,3.0,17.04.2019,,Establishing Horizon Europe – laying down its rules for participation and dissemination,,,,,***I,Leg,Draft legislative resolution,s,Nica,A8-0401/2018,2018/0224/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0401_EN.html?redirect,"Committee on Industry, Research and Energy","Industry, research & energy",Recital 3 ,,,,,0.0,212,Greens/ EFA,RCV,-,199,445,14
305,226.0,4.0,17.04.2019,,Establishing Horizon Europe – laying down its rules for participation and dissemination,,,,,***I,Leg,Draft legislative resolution,s,Nica,A8-0401/2018,2018/0224/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0401_EN.html?redirect,"Committee on Industry, Research and Energy","Industry, research & energy",vote: Commission proposal,,,,,1.0,,0,RCV,+,578,40,41
306,226.0,1.0,17.04.2019,,Programme implementing Horizon Europe,,,,,***I,Leg,Draft legislative resolution,s,Ehler,A8-0410/2018,2018/0225/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0410_EN.html?redirect,"Committee on Industry, Research and Energy","Industry, research & energy","Annex I, part III, point 2, point 2.2, paragraph 1, indent 1",,,,,0.0,300,Greens/ EFA,RCV,-,171,456,28
307,226.0,2.0,17.04.2019,,Programme implementing Horizon Europe,,,,,***I,Leg,Draft legislative resolution,s,Ehler,A8-0410/2018,2018/0225/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0410_EN.html?redirect,"Committee on Industry, Research and Energy","Industry, research & energy",vote: Commission proposal,,,,,1.0,,0,RCV,+,590,42,25
308,226.0,3.0,17.04.2019,,Programme implementing Horizon Europe,,,,,***I,Leg,Draft legislative resolution,s,Ehler,A8-0410/2018,2018/0225/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0410_EN.html?redirect,"Committee on Industry, Research and Energy","Industry, research & energy",After recital A ,,,,,0.0,301,committee ,RCV,+,553,81,16
309,226.0,1.0,17.04.2019,,Market surveillance and compliance of products,,,,,***I,Leg,Draft legislative resolution,s,Danti,A8-0277/2018,2017/0353/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0277_EN.html?redirect,Committee on the Internal Market and Consumer Protection,Internal market & consumer protection,Provisional agreement,,,,,0.0,214,committee ,RCV,+,562,60,33
310,226.0,1.0,17.04.2019,,Promoting fairness and transparency for business users of online intermediation services,,,,,***I,Leg,Draft legislative resolution,s,Schaldemose,A8-0444/2018,2018/0112/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0444_EN.html?redirect,Committee on the Internal Market and Consumer Protection,Internal market & consumer protection,Provisional agreement,,,,,1.0,142,committee ,RCV,+,632,22,3
311,226.0,1.0,17.04.2019,,Better enforcement and modernisation of EU consumer protection rules,,,,,***I,Leg,Draft legislative resolution,s,Dalton,A8-0029/2019,2018/0090/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0029_EN.html?redirect,Committee on the Internal Market and Consumer Protection,Internal market & consumer protection,Procedural vote,,,,,0.0,,0,RCV,-,295,331,17
312,226.0,2.0,17.04.2019,,Better enforcement and modernisation of EU consumer protection rules,,,,,***I,Leg,Draft legislative resolution,s,Dalton,A8-0029/2019,2018/0090/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0029_EN.html?redirect,Committee on the Internal Market and Consumer Protection,Internal market & consumer protection,Provisional agreement,,,,,0.0,111,committee,RCV,+,474,163,14
313,226.0,1.0,17.04.2019,,Transparency and sustainability of the EU risk assessment in the food chain,,,,,***I,Leg,Draft legislative resolution,s,Sommer,A8-0417/2018,2018/0088/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0417_EN.html?redirect,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Provisional agreement ,,,,,0.0,171,committee,RCV,+,603,17,27
314,226.0,1.0,17.04.2019,,Supplementary protection certificate for medicinal products,,,,,***I,Leg,Draft legislative resolution,s,Grandes Pascual,A8-0039/2019,2018/0161/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0039_EN.html?redirect,Committee on Legal Affairs,Legal Affairs,Provisional agreement ,,,,,0.0,32,committee,RCV,+,572,63,22
315,226.0,1.0,17.04.2019,,Space programme of the Union and the European Union Agency for the Space Programme,,,,,***I,Leg,Draft legislative resolution,s,Salini,A8-0405/2018,2018/0236/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0405_EN.html?redirect,"Committee on Industry, Research and Energy","Industry, research & energy","Article 1, paragraph 1",,,,,0.0,229,EUL/NGL ,RCV,-,146,497,9
316,226.0,2.0,17.04.2019,,Space programme of the Union and the European Union Agency for the Space Programme,,,,,***I,Leg,Draft legislative resolution,s,Salini,A8-0405/2018,2018/0236/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0405_EN.html?redirect,"Committee on Industry, Research and Energy","Industry, research & energy",vote: Commission proposal ,,,,,1.0,,0,RCV,+,560,63,32
317,226.0,1.0,17.04.2019,,Digital Europe Programme for the period 2021-2027,,,,,***I,Leg,Draft legislative resolution,s,Mlinar,A8-0408/2018,2018/0227/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0408_EN.html?redirect,"Committee on Industry, Research and Energy","Industry, research & energy",vote: Commission proposal ,,,,,1.0,,0,RCV,+,561,39,50
318,226.0,1.0,17.04.2019,,Fiscalis programme for cooperation in the field of taxation,,,,,***I,Leg,Draft legislative resolution,s,Giegold ,A8-0421/2018,2018/0233/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0421_EN.html?redirect,Committee on Economic and Monetary Affairs,Economic & monetary affairs,vote: Commission proposal ,,,,,1.0,,0,RCV,+,575,35,46
319,226.0,1.0,17.04.2019,,Programme for the Environment and Climate Action (LIFE),,,,,***I,Leg,Draft legislative resolution,s,Gerbrandy,A8-0397/2018,2018/0209/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0397_EN.html?redirect,"Committee on the Environment, Public Health and Food Safety",Environment & public health,"Article 5, paragraph 1",,,,,0.0,108,EUL/NGL ,RCV,-,113,518,20
320,226.0,2.0,17.04.2019,,Programme for the Environment and Climate Action (LIFE),,,,,***I,Leg,Draft legislative resolution,s,Gerbrandy,A8-0397/2018,2018/0209/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0397_EN.html?redirect,"Committee on the Environment, Public Health and Food Safety",Environment & public health,"Article 5, paragraph 2, after subparagraph 1 ",,,,,0.0,110,EUL/NGL ,RCV,-,96,493,62
321,226.0,3.0,17.04.2019,,Programme for the Environment and Climate Action (LIFE),,,,,***I,Leg,Draft legislative resolution,s,Gerbrandy,A8-0397/2018,2018/0209/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0397_EN.html?redirect,"Committee on the Environment, Public Health and Food Safety",Environment & public health,"Article 8, after paragraph 2",,,,,0.0,111,EUL/NGL ,RCV,-,80,499,72
322,226.0,4.0,17.04.2019,,Programme for the Environment and Climate Action (LIFE),,,,,***I,Leg,Draft legislative resolution,s,Gerbrandy,A8-0397/2018,2018/0209/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0397_EN.html?redirect,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Recital 7,,,,,0.0,106,EUL/NGL ,RCV,-,128,507,17
323,226.0,5.0,17.04.2019,,Programme for the Environment and Climate Action (LIFE),,,,,***I,Leg,Draft legislative resolution,s,Gerbrandy,A8-0397/2018,2018/0209/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0397_EN.html?redirect,"Committee on the Environment, Public Health and Food Safety",Environment & public health,After recital 14 ,,,,,0.0,107,EUL/NGL ,RCV,-,77,496,77
324,226.0,6.0,17.04.2019,,Programme for the Environment and Climate Action (LIFE),,,,,***I,Leg,Draft legislative resolution,s,Gerbrandy,A8-0397/2018,2018/0209/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0397_EN.html?redirect,"Committee on the Environment, Public Health and Food Safety",Environment & public health,vote: Commission proposal ,,,,,1.0,,0,RCV,+,578,39,34
325,226.0,1.0,17.04.2019,,Justice programme,,,,,***I,Leg,Draft legislative resolution,s,Hautala/Weidenholzer,A8-0068/2019,2018/0208/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0068_EN.html?redirect,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs",Legal Affairs,vote: Commission proposal ,,,,,1.0,,0,RCV,+,490,120,42
326,226.0,1.0,17.04.2019,,Rights and Values programme,,,,,***I,Leg,Draft legislative resolution,s,Valero,A8-0468/2018,2018/0207/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0468_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Proposal to reject the Commission proposal,,,,,0.0,116,EFDD ,RCV,-,124,488,35
327,226.0,2.0,17.04.2019,,Rights and Values programme,,,,,***I,Leg,Draft legislative resolution,s,Valero,A8-0468/2018,2018/0207/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0468_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: Commission proposal ,,,,,1.0,,0,RCV,+,472,129,41
328,226.0,1.0,17.04.2019,,Adapting a number of legal acts providing for the use of the regulatory procedure with scrutiny to Articles 290 and 291 TFEU - part II,,,,,***I,Leg,Draft legislative resolution,s,Szájer,A8-0190/2019,2016/0400B/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0190_EN.html?redirect,Committee on Legal Affairs,Legal Affairs,single vote ,,,,,1.0,,0,RCV,+,531,29,33
329,226.0,1.0,17.04.2019,,Adapting a number of legal acts providing for the use of the regulatory procedure with scrutiny to Articles 290 and 291 TFEU - part I,,,,,***I,Leg,Draft legislative resolution,s,Szájer,A8-0020/2018,2016/0400/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0020_EN.html?redirect,Committee on Legal Affairs,Legal Affairs,Provisional agreement ,,,,,1.0,585,committee,RCV,+,546,26,34
330,226.0,1.0,17.04.2019,,Adapting a number of legal acts in the area of Justice providing for the use of the regulatory procedure with scrutiny to Article 290 TFEU,,,,,***I,Leg,Draft legislative resolution,s,Szájer,A8-0012/2018,2016/0399/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0012_EN.html?redirect,Committee on Legal Affairs,Legal Affairs,single vote ,,,,,1.0,,0,RCV,+,562,24,22
331,226.0,1.0,17.04.2019,,Implementation and financing of the EU general budget for 2019 in relation to the UK's withdrawal from the Union,,,,,***,Bud,Draft legislative resolution,s,Arthuis,A8-0197/2019,2019/0031/APP,http://www.europarl.europa.eu/doceo/document/A-8-2019-0197_EN.html?redirect,Committee on Budgets,Budget ,vote: consent ,,,,,1.0,,0,RCV,+,569,21,23
332,226.0,1.0,17.04.2019,,EU-Russia Agreement on cooperation in science and technology,,,,,***,Leg,Draft legislative resolution,s,Ehler,A8-0188/2019,2019/0005/NLE,http://www.europarl.europa.eu/doceo/document/A-8-2019-0188_EN.html?redirect,"Committee on Industry, Research and Energy","Industry, research & energy",vote: consent ,,,,,1.0,,0,RCV,+,527,26,55
333,226.0,1.0,17.04.2019,,Amendment of the European Investment Bank's Statute,,,,,*,Leg,Draft legislative resolution,s,Hübner,A8-0189/2019,2019/0804/CNS,http://www.europarl.europa.eu/doceo/document/A-8-2019-0189_EN.html?redirect,Committee on Constitutional Affairs,Constitutional and inter-institutional affairs,single vote ,,,,,1.0,,0,RCV,+,555,26,29
334,226.0,1.0,17.04.2019,,European Border and Coast Guard,,,,,***I,Leg,Draft legislative resolution,s,Metsola,A8-0076/2019,2018/0330/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0076_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Proposal to reject the Commission proposal ,,,,,0.0,514,committee,RCV,-,78,441,88
335,226.0,2.0,17.04.2019,,European Border and Coast Guard,,,,,***I,Leg,Draft legislative resolution,s,Metsola,A8-0076/2019,2018/0330/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0076_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Provisional agreement ,,,,,0.0,512,committee,RCV,+,403,162,44
336,226.0,1.0,17.04.2019,,Visa Code,,,,,***I,Leg,Draft legislative resolution,s,López Aguilar,A8-0434/2018,2018/0061/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0434_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Provisional agreement ,,,,,0.0,89,committee,RCV,+,428,123,56
337,226.0,1.0,17.04.2019,,Conservation and control measures applicable in the Regulatory Area of the Northwest Atlantic Fisheries Organisation ,,,,,***I,Leg,Draft legislative resolution,s,Serrão Santos,A8-0017/2019,2018/0304/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0017_EN.html?redirect,Committee on Fisheries,Fisheries,Provisional agreement ,,,,,0.0,82,committee,RCV,+,577,20,8
338,226.0,1.0,17.04.2019,,Rules facilitating the use of financial and other information,,,,,***I,Leg,Draft legislative resolution,s,Radev,A8-0442/2018,2018/0105/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0442_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Provisional agreement ,,,,,0.0,73,committee,RCV,+,574,26,6
339,226.0,1.0,17.04.2019,,"European Cybersecurity Industrial, Technology and Research Competence Centre and Network of National Coordination Centres",,,,,***I,Leg,Draft legislative resolution,s,Reda,A8-0084/2019,2018/0328/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0084_EN.html?redirect,"Committee on Industry, Research and Energy","Industry, research & energy",vote: Commission proposal ,,,,,1.0,,0,RCV,+,480,70,60
340,226.0,1.0,17.04.2019,,Connecting Europe Facility ,,,,,***I,Leg,Draft legislative resolution,s,Virkkunen/Marinescu/Telička,A8-0409/2018,2018/0228/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0409_EN.html?redirect,"Committee on Industry, Research and Energy, Committee on Transport and Tourism","Industry, research & energy",vote: Commission proposal ,,,,,1.0,,0,RCV,+,430,146,31
341,226.0,1.0,17.04.2019,,Tackling the dissemination of terrorist content online ,,,,,***I,Leg,Draft legislative resolution,s,Dalton,A8-0193/2019,2018/0331/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0193_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate votes,,,,,0.0,31,committee,RCV,+,466,118,24
342,226.0,2.0,17.04.2019,,Tackling the dissemination of terrorist content online ,,,,,***I,Leg,Draft legislative resolution,s,Dalton,A8-0193/2019,2018/0331/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0193_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate votes ,,,,,0.0,35,committee,RCV,+,406,193,7
343,226.0,3.0,17.04.2019,,Tackling the dissemination of terrorist content online ,,,,,***I,Leg,Draft legislative resolution,s,Dalton,A8-0193/2019,2018/0331/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0193_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate votes ,,,,,0.0,57,committee,RCV,+,451,76,77
344,226.0,4.0,17.04.2019,,Tackling the dissemination of terrorist content online ,,,,,***I,Leg,Draft legislative resolution,s,Dalton,A8-0193/2019,2018/0331/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0193_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate votes ,,,,,0.0,63,committee,RCV,+,379,229,4
345,226.0,5.0,17.04.2019,,Tackling the dissemination of terrorist content online ,,,,,***I,Leg,Draft legislative resolution,s,Dalton,A8-0193/2019,2018/0331/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0193_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate votes ,,,,,0.0,67,committee,RCV,+,381,202,12
346,226.0,6.0,17.04.2019,,Tackling the dissemination of terrorist content online ,,,,,***I,Leg,Draft legislative resolution,s,Dalton,A8-0193/2019,2018/0331/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0193_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate votes ,,,,,0.0,82,committee,RCV,+,353,242,9
347,226.0,7.0,17.04.2019,,Tackling the dissemination of terrorist content online ,,,,,***I,Leg,Draft legislative resolution,s,Dalton,A8-0193/2019,2018/0331/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0193_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 2, paragraph 1, point 5, intro",,,,,0.0,163,EUL/NGL,RCV,-,293,308,9
348,226.0,8.0,17.04.2019,,Tackling the dissemination of terrorist content online ,,,,,***I,Leg,Draft legislative resolution,s,Dalton,A8-0193/2019,2018/0331/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0193_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 4, paragraph 2",,,,,0.0,160,S&D ,RCV,-,285,312,13
